date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2014-11-04,52.7,37.7,1019.4,10,6.9,15,22,61,37.9,0,,0,38,133,105,126,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-05,57.7,52.4,1018.3,9.3,11.1,15,,62.1,54,0,,0,58,127,116,138,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-06,53.6,48.7,1015.8,9.4,5.6,15,21,63,50,0.02,,0,73,157,148,149,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-07,52.5,46.7,999,7.9,11.7,21,29.9,59,46,0.85,,0,58,172,134,158,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-08,43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,,0,54,140,116,132,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-09,53.2,42.7,1014,10,9.1,17.1,24.1,59,37,0,,0,38,105,100,98,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-10,48.2,42.2,1019.2,9.6,4,7,,59,39,0,,0,62,124,112,150,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-11,51,47.2,1020.7,9.5,8.2,12,,59,39,0,,1,43,122,115,109,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-12,56.5,53.5,1012.9,6,5.2,11.1,,68,45,0,,1,45,159,114,125,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-13,49.8,41.1,1015.5,8.6,8.4,,,68,45,0,,1,73,168,165,157,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-14,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,,0,64,160,135,159,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-15,37,20.6,1021.7,10,10.7,15.9,21,48,32,0.05,,0,55,112,114,139,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-16,38.1,26,1027.1,10,5.6,15.9,22,50,23,0,,0,41,103,95,117,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-17,52.1,48.9,1014.6,6.5,9.5,24.1,35,61,45,0.09,,0,66,166,138,173,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-18,48.9,39.6,1004.5,7.8,17.1,26,38.1,63,34,2.91,,0,87,172,155,162,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-19,33.6,14.6,1018.3,10,14.4,19,25.1,39,30,0.02,,0,54,170,132,147,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-20,45.7,32.6,1014,9.8,16.1,22.9,31.1,53.1,28.9,0.03,,0,60,162,157,134,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-21,36.8,15.4,1017.4,10,15.8,22,35.9,53.1,32,0,,0,76,150,151,173,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-22,37.1,19.7,1028.3,10,15.9,28,34,48,28,0,,0,55,123,106,114,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-23,52.6,41.5,1021.4,8.9,18.3,26,35,57.9,48,0,,0,38,108,82,118,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-24,54.8,52.5,1014.5,4.5,15.5,27,34,61,46.9,0,,0,62,183,144,191,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-25,56.7,53.5,1014,3.6,11.2,19,26,61,50,0.26,,1,66,136,136,133,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-26,48,41.1,1018,6.7,11.9,32.1,46,59,44.1,0.01,,0,72,200,138,188,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-27,41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,,0,45,92,60,94,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-28,37,30.9,1015.6,9.3,12.6,22,29.9,46,34,0.05,,0,61,114,88,95,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-29,30.9,16.8,1025.3,10,6.6,14,,39,25,0,,0,49,90,82,103,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-30,46.1,38.6,1024,9.9,9.8,15,,55.9,24.1,0,,0,33,83,82,112,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-12-01,53.2,49,1019.8,7.4,9.8,14,,57,39.9,0,,0,64,183,130,130,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-02,42.5,32.4,1033.2,9.9,14.9,19,27,57,39,0.09,,0,65,124,145,147,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-03,51.2,48.4,1022.8,6.1,14.5,20,26,55,39,0.22,,0,58,160,113,116,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-04,43.1,28,1025.4,9.9,11.5,22,31.1,55,37,0.01,,0,57,136,156,116,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-05,39.3,27.7,1034.8,9.8,9.3,14,22.9,46,32,0,,0,62,155,171,158,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-06,48.9,45.2,1026.7,6.8,9.8,18.1,25.1,54,32,0.13,,0,66,149,152,131,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-07,41.9,34,1027,8,25,35,46,54,35.1,1.96,,0,44,120,112,116,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-08,35.4,24.7,1035.8,10,19.6,29.9,39,45,32,0.67,,0,62,152,114,132,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-09,48.7,45.1,1019.3,5.8,19.6,28,41,57,32,0.03,,0,61,185,130,168,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-10,47.9,44.8,999.6,8.4,8.6,15.9,,57,44.1,2.11,,0,73,158,149,138,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-11,40.8,33.7,1003,9.5,19.3,26,33,48.9,37.9,0.05,,0,64,168,150,170,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-12,37,27.8,1010.7,10,8.2,14,19,42.1,33.1,0.04,,0,69,147,170,176,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-13,36.9,27.7,1009.8,9.9,9.8,14,20,39.9,33.1,0,,0,61,143,130,142,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-14,39,30.1,1008.6,10,10.9,15.9,,42.8,36,0,,0,53,111,89,104,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-15,37.8,31.6,1014.5,9.9,5.8,11.1,,44.6,32,0,,0,68,188,136,193,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-16,44,37,1019.7,9.6,4.2,8,,48,33.1,0,,0,63,156,137,163,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-17,48.6,45.7,1009.7,8,8.8,15,22.9,52,41,0.1,,1,65,138,127,117,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-18,42.4,32.2,1008,10,14.1,19,28.9,52,39,0,,0,69,153,137,140,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-19,37.3,26.2,1012.9,10,9.6,15.9,,46,34,0,,0,69,144,159,159,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-20,38.2,30.8,1020.7,10,8.3,12,15.9,43,34,0,,0,54,113,101,141,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-21,41.4,34,1024.2,9.8,7.1,9.9,,46,36,0.06,,0,44,115,77,107,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-22,42.9,37.4,1026.3,9.7,7.5,15,20,48.9,37,0,,0,56,136,119,146,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-23,47.4,44.2,1022,6.6,11.1,15,22,51.1,37,0.03,,0,72,191,147,195,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-24,50.7,49.2,1015.7,2.1,10.2,18.1,24.1,55.9,45,0.55,,1,54,151,87,135,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-25,53.1,49.3,1005.9,4.1,15.1,21,27,57.9,46.9,0.88,,1,36,81,43,72,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-26,44.8,33.5,1018.9,10,10.4,15.9,21,57.9,39,0.2,,0,41,118,76,104,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-27,43.7,36.4,1021.8,10,7.4,11.1,,51.1,37.9,0,,0,44,106,86,101,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-28,47,43.2,1014,9.5,10.7,15.9,22,51.1,37.9,0.01,,0,35,90,59,89,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-29,41.2,27.8,1017.9,9.9,8.4,12,18.1,51.1,36,0.01,,0,33,109,80,110,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-30,32.1,15.4,1024.3,10,11.9,15.9,25.1,44.1,27,0,,0,44,123,113,103,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-31,26.9,8.3,1025.3,9.9,7.5,12,,37,21.9,0,,0,58,124,79,118,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-01,31.8,15.1,1018.6,9.9,13.6,24.1,33,39.9,21.9,0,,0,42,98,72,95,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-02,40.4,21.5,1018.3,10,13.1,19,31.1,45,28,0,,0,50,108,92,117,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-03,34.5,19.8,1033.9,9.5,11.1,17.1,26,45,30,0,,0,53,120,99,107,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-04,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54,30,0.21,,1,39,124,64,82,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-05,44,32.1,1012.9,7.6,16.3,28.9,39,55,28.9,0.27,,0,56,127,76,135,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-06,20.8,5.2,1025.2,8.8,10.3,21,31.1,28,19,0,,0,95,186,108,220,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-07,22.6,10.2,1011.8,9.4,12.1,26,35.9,27,17.1,0,,0,47,137,101,147,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-08,13.1,-2.4,1022.7,9.9,14.8,21,29.9,27,6.1,0,,0,57,154,131,136,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-09,35.2,22.5,1018.1,9.5,21,38.1,49,46,26.1,0,,0,100,174,152,187,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-10,26.9,10,1025,10,10.2,17.1,22,30,21.9,0,,0,49,130,84,133,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-11,27.1,12.1,1035.5,10,8.8,13,17.1,37,19.9,0,,0,27,99,65,87,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-12,40.9,35.6,1028.3,7.7,6.3,14,29.9,52,21,0,,1,65,173,102,132,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-13,32.6,25.6,1028.5,8.4,16.3,22.9,28.9,52,26.1,0.82,,0,72,140,134,159,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-14,32.1,24,1031.2,8,9.6,13,22.9,37,26.1,0.15,,0,56,108,111,131,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-15,35.8,33.6,1015.5,2.8,14.1,17.1,24.1,37.9,28,0.03,,0,55,127,132,140,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-16,34.5,23.4,1008.6,10,14.9,25.1,34,39.9,28.9,0.02,,0,52,139,125,142,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-17,20.2,1.9,1023.6,10,13.3,21,31.1,39.9,15.1,0,,0,57,110,101,124,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-18,40,32.8,1021.4,9.2,13.4,25.1,31.1,50,14,0,,0,215,202,99,220,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-19,41.7,36,1005,8.2,13.5,25.1,46,50,30.9,0.26,,0,70,148,61,116,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-20,35.7,23.4,1009.5,10,13.1,20,26,44.1,33.1,0.03,,0,37,142,102,111,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-21,32.3,17.7,1018.1,10,7.9,13,,39,25,0,,0,58,129,102,127,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-22,35.5,30.5,1021,8.4,8.4,12,,39,25,0.13,,0,63,126,101,127,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-23,31.6,20.4,1022.8,10,10.4,15.9,,39,27,0.09,,0,47,159,145,138,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-24,38.5,34.8,1003.3,6.7,12.4,25.1,33,45,27,0.23,,0,55,107,81,110,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-25,36.5,26.7,1000.4,9.4,16,22,32.1,45,33.1,0.9,,0,29,115,78,111,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-26,31.2,20.9,1015.7,6.7,12.7,24.1,31.1,43,26.1,0,,0,59,137,75,130,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-27,30.2,27.9,993.7,0.6,39.3,48,62.9,33.8,21,0.4,,1,12,60,26,58,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-28,21.6,14.7,1009.6,6.6,16.6,29.9,44.1,26.1,19,0.23,,0,48,118,91,120,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-29,29.2,20.9,1022.9,10,8.5,13,20,36,19,0,,0,53,140,95,123,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-30,35.1,31.1,1012.2,8.4,8.1,15,,41,23,0,,0,71,147,127,158,29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-31,24.5,12.9,1006.9,7.8,20.3,27,36.9,34,17.1,0.06,,0,52,123,116,136,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-01,24.8,10.2,1018.4,10,16.8,25.1,32.1,32,17.1,0,,0,35,97,69,94,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-02,33.1,27.4,1014.4,5.7,12.8,27,36.9,46,19.9,0,,1,62,190,82,205,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-03,21,11.7,1016.9,9.3,17.6,33,42.9,46,14,0.86,,0,71,269,127,151,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-04,28.1,18.4,1024.9,10,7.6,12,,39.9,14,0,,0,59,176,114,129,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-05,34.1,28.9,1012.6,7.2,12.9,28.9,40,39.9,15.1,0,,1,83,127,120,147,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-06,16.8,5,1018.5,9.8,15.8,26,38.1,39.9,10.9,0.01,,0,72,165,149,157,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-07,27.4,16,1019.2,9.5,10.3,15.9,,33.1,10.9,0,,0,54,118,86,111,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-08,34.5,29.9,1015.9,7.6,6,9.9,,37.9,21.9,0,,0,24,128,71,102,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-09,37.1,34.3,1014.1,6.3,14.9,20,28,37.9,30.9,0.04,,0,57,164,91,143,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-10,36.4,32.9,1013.9,7.4,21.1,27,34,37.9,35.1,0.07,,0,63,144,116,137,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-11,32.6,23.3,1014,9.9,23.9,29.9,40,37,30.9,0.01,,0,80,159,106,146,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-12,31,23.6,1009.5,8.9,9.5,14,,35.1,27,0,,0,54,155,94,132,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-13,21.8,11,1010.9,8.1,16.2,24.1,33,35.1,14,0.04,,0,78,178,185,155,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-14,20.6,8.9,1016.8,8.6,8.4,21,,33.1,8.1,0,,1,52,92,107,100,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-15,25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,,1,44,130,100,90,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-16,10.7,-4.6,1010.9,8.6,22.7,29.9,42.9,32,1.9,0,,0,32,114,91,91,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-17,21.7,11.8,1014.9,6.5,7.7,15.9,22,28.9,17.1,0,,0,69,154,116,152,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-18,30.6,24.5,1010.4,10,8.8,13,,36,16,0,,0,62,158,129,153,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-19,27,19.7,1003.6,6.9,11,25.1,32.1,36,19.9,0,,0,59,120,120,115,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-20,14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,,0,70,147,156,140,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-21,21.9,10.6,1031.6,10,8.5,15.9,,37,3.9,0,,0,68,138,90,129,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-22,36,34,1021.6,2.6,7.7,22,28,41,33.1,0.82,,1,47,139,86,156,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-23,29.4,19.6,1020.2,6,8.9,18.1,25.1,41,21,0.25,,1,71,141,116,112,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-24,14.3,0.2,1024.1,10,11.9,20,26,33.1,8.1,0,,0,36,108,80,94,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-25,29.9,21.8,1009.4,7.9,12.4,20,27,33.8,23,0.02,,0,13,25,22,49,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-26,28,19.6,1014.9,7.5,12,25.1,31.1,33.1,25,0,,1,15,27,31,34,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-27,24.2,12.2,1023.7,10,9.3,15.9,,30.9,19.9,0,,0,61,101,85,117,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-28,22.2,9.9,1037.3,10,7.2,11.1,15,28,16,0,,0,64,130,102,148,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-01,23.1,14.2,1037.5,9.1,5.1,8.9,,30.9,10,0,,0,82,174,103,189,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015-03-02,33.4,27.2,1016.1,6.8,10.9,20,28,36,30.2,0.36,,0,74,179,123,157,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-03-03,27,10.3,1026.1,10,10.8,15.9,21,36,23,0.12,,0,82,190,102,167,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015-03-04,36.1,33.8,1009.2,3.1,14.8,20,28,41,23,0.31,,1,73,178,114,136,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-03-05,32.7,30.2,1014.8,1.6,10,15.9,25.1,41,24.1,0.31,,1,102,220,121,220,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2015-03-06,22.7,12.6,1028.3,8.3,11.7,19,26,37,16,0.01,,0,102,197,214,227,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2015-03-07,25,15.9,1023.3,9.9,10.9,21,28.9,33.1,12,0,,0,67,146,138,131,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-03-08,33.8,28,1016.9,9.2,8,17.1,27,39,14,0,,0,48,132,91,100,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015-03-09,35.6,26.1,1020.1,9.6,9.5,20,25.1,44.1,24.1,0,,0,78,182,131,156,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-03-10,36.5,30.3,1025.5,9.9,6,13,,44.1,24.1,0,,0,65,149,117,137,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015-03-11,42.1,38.5,1012.8,5,12.3,19,25.1,48,28,0.55,,1,67,154,124,124,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-03-12,38.1,21.9,1020.9,10,14.1,22.9,31.1,48,33.1,0.25,,0,64,147,116,142,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2015-03-13,31.1,11.6,1034.5,10,12.3,20,26,41,26.1,0,,0,66,160,121,152,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2015-03-14,38.7,33.3,1025.1,5.8,10.8,21,28,46,26.1,0,,1,59,104,127,135,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-03-15,38.5,33.8,1002.5,7,12.3,21,28.9,46,30.9,1.16,,0,53,128,96,111,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015-03-16,32.9,18.5,1011.1,9,17.1,27,39,43,28,0.01,,0,41,138,118,132,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-03-17,38.6,34.1,1003.7,7.9,10.1,27,39,46.9,28,0.01,,0,50,145,106,123,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015-03-18,31,3.9,1009,10,21.1,29.9,44.1,46.9,28,0.19,,0,48,131,114,144,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-03-19,27.6,-1.5,1020.8,10,18.3,26,35,35.1,21.9,0,,0,49,165,116,138,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2015-03-20,30.3,13.2,1027.2,9,6.3,13,15.9,35.1,21.9,0,,0,92,132,98,150,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2015-03-21,34.2,31,1016.6,7,8.5,13,,41,21.9,0.02,,0,54,135,89,122,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-03-22,35.1,18.8,1011.9,9.4,15.7,25.1,33,41,21,0.13,,0,36,116,100,111,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015-03-23,27.2,1.4,1019.5,10,14.9,22,32.1,37.9,21,0,,0,68,159,112,139,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-03-24,31.4,16.3,1024.7,10,6.7,11.1,,37.9,21,0,,0,62,136,132,152,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015-03-25,33.6,24.1,1028.8,9.9,6.7,11.1,,44.1,24.1,0,,0,47,155,112,137,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-03-26,42.6,39.7,1016.9,4.2,12.8,18.1,27,46.9,27,0.02,,1,60,148,98,122,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2015-03-27,42.4,40,1004.3,5.1,13.1,20,31.1,48.9,37.9,0.44,,1,55,131,107,133,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2015-03-28,37.4,34.5,1005.4,7.8,12.7,20,28,39,33.8,0.24,,0,48,117,94,113,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-03-29,34.9,23.9,1019.2,9.5,10.6,18.1,22.9,39.9,28.9,0.19,,0,53,121,103,128,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015-03-30,36.8,28.3,1014.8,9.8,11,14,20,44.1,27,0,,0,56,144,122,128,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-03-31,39.4,31.2,1008,9.8,13.6,20,26,46,33.1,0,,0,55,160,136,147,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015-04-01,37.9,24.8,1012.3,9.8,11.5,21,26,46,34,0.01,,0,67,154,149,134,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-04-02,37.1,27.6,1022.3,9.9,7,15.9,,46.9,24.1,0,,0,65,138,176,155,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-04-03,45,41.6,1012.8,5.9,14.6,19,22,48,42.1,0,,0,43,120,109,110,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
