date,temp,slp,wdsp,gust,BRONX,BROOKLYN,MANHATTAN,QUEENS,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2013-05-31,62.0,1018.5,9.0,,,,1.0,0.7741935483870968,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2013-06-01,60.9,1016.7,10.9,,0.6285714285714286,0.7586206896551724,0.3220338983050847,0.6851851851851852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-06-02,61.8,1013.6,12.6,26.0,0.14285714285714285,0.0,,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-06-03,60.8,1012.0,12.7,27.0,0.7428571428571429,0.7586206896551724,0.8305084745762712,0.8703703703703703,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-06-04,61.8,1012.5,8.7,,0.5714285714285714,0.43103448275862066,0.4915254237288136,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2013-06-05,58.6,1020.5,5.7,,0.4857142857142857,0.20689655172413793,0.23728813559322035,0.7962962962962963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-06,58.6,1022.0,7.5,,0.5428571428571428,0.5,0.5423728813559322,0.37037037037037035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-07,56.1,1016.3,11.8,26.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-08,62.3,1009.3,19.1,35.0,0.6,0.22413793103448276,0.11864406779661017,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-06-09,63.6,1019.3,8.1,,0.17142857142857143,0.2413793103448276,0.2033898305084746,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-06-10,62.2,1021.3,6.0,,0.34285714285714286,0.4482758620689655,0.4406779661016949,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-06-11,60.8,1008.7,13.2,24.1,0.4857142857142857,0.5344827586206896,0.4576271186440678,0.8148148148148148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2013-06-12,64.0,1003.4,14.0,27.0,0.7142857142857143,0.1724137931034483,0.6779661016949152,0.46296296296296297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-13,60.8,1008.2,8.7,21.0,0.17142857142857143,0.3275862068965517,0.2711864406779661,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-14,55.0,1003.0,18.3,36.9,,0.8620689655172413,1.0,0.5925925925925926,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15,62.4,1011.0,7.4,,0.8285714285714286,0.3275862068965517,0.5084745762711864,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-06-16,61.3,1013.5,9.2,22.0,0.08571428571428572,,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-06-17,63.2,1011.3,9.1,21.0,,,0.3728813559322034,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-06-18,60.9,1012.9,4.9,22.9,0.4,0.7586206896551724,0.4406779661016949,0.18518518518518517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2013-06-19,62.6,1014.3,12.2,28.0,0.2857142857142857,0.5862068965517241,0.7966101694915254,0.6851851851851852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-20,60.6,1023.9,5.6,,1.0,1.0,0.3559322033898305,0.5925925925925926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-21,62.0,1025.9,8.3,,0.0,0.6379310344827587,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-22,63.4,1024.6,8.2,,0.7142857142857143,0.017241379310344827,0.4915254237288136,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-06-23,64.9,1021.8,9.0,,,0.3103448275862069,,0.24074074074074073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-06-24,66.8,1016.0,12.1,22.0,0.6857142857142857,0.6896551724137931,1.0,0.5925925925925926,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-06-25,69.7,1012.8,10.2,,0.5428571428571428,0.5517241379310345,0.5254237288135594,0.6481481481481481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2013-06-26,69.5,1008.6,9.9,26.0,0.6,0.1206896551724138,0.6271186440677966,0.7962962962962963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-27,65.5,1010.0,5.4,,0.2,0.2413793103448276,0.7288135593220338,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-28,66.1,1004.7,12.9,33.0,0.4,0.25862068965517243,0.6440677966101694,0.37037037037037035,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-29,66.2,1004.0,13.7,24.1,0.02857142857142857,0.5862068965517241,0.3389830508474576,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-06-30,65.4,1012.1,8.8,,0.0,,0.0847457627118644,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-01,66.7,1017.0,10.4,20.0,0.5416666666666666,,0.9122807017543859,0.6458333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-02,67.7,1022.2,9.5,18.1,0.20833333333333334,0.9074074074074074,0.543859649122807,0.6458333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-03,68.7,1024.1,9.5,,0.375,1.0,0.7543859649122807,0.6041666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-07-04,69.8,1023.5,11.9,21.0,0.3333333333333333,0.16666666666666666,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-05,71.6,1021.6,12.4,22.0,1.0,0.7222222222222222,0.43859649122807015,0.3541666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-06,73.0,1018.5,13.1,22.9,,0.18518518518518517,,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-07,74.4,1016.3,9.1,19.0,0.20833333333333334,0.2962962962962963,0.15789473684210525,0.14583333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-08,72.6,1015.5,10.7,24.1,0.125,0.7592592592592593,0.7543859649122807,0.6875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-09,72.7,1018.0,7.0,,0.6666666666666666,0.5,0.5614035087719298,0.4166666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-10,71.1,1015.5,7.1,,0.25,0.6111111111111112,0.7719298245614035,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-07-11,71.8,1011.6,9.5,19.0,0.8333333333333334,0.7592592592592593,0.7368421052631579,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-12,69.4,1015.9,6.7,49.9,0.6666666666666666,0.7777777777777778,1.0,0.2708333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-13,67.9,1024.4,6.2,,0.4166666666666667,0.5,0.543859649122807,0.4375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-14,72.9,1025.1,5.3,,0.4166666666666667,,0.14035087719298245,0.2708333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-15,76.3,1021.6,5.7,,0.4166666666666667,0.9074074074074074,0.5964912280701754,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-16,77.4,1019.6,7.3,,0.6666666666666666,0.25925925925925924,0.5789473684210527,0.7083333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-17,72.9,1020.8,5.6,,,0.5740740740740741,0.5964912280701754,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-07-18,75.6,1016.6,6.8,,0.4583333333333333,,0.8421052631578947,0.7916666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-19,73.9,1013.4,9.6,22.0,,1.0,,0.9791666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-20,74.5,1008.8,11.8,20.0,0.625,0.2962962962962963,0.3333333333333333,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-21,72.8,1012.6,5.3,,,0.018518518518518517,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-22,68.3,1015.1,5.1,,0.125,0.7222222222222222,0.42105263157894735,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-23,72.1,1007.1,8.1,19.0,0.8333333333333334,0.5925925925925926,0.631578947368421,0.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-24,74.9,1006.7,8.4,20.0,0.375,0.3888888888888889,0.9824561403508771,0.3125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-07-25,67.7,1014.3,13.8,27.0,0.0,0.2222222222222222,0.7017543859649122,0.2708333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-26,66.1,1012.2,15.0,28.9,0.5,0.8148148148148148,,0.4791666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-27,69.1,1018.0,8.8,18.1,0.16666666666666666,0.0,0.6842105263157895,0.6458333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-28,69.8,1015.8,6.5,22.9,0.20833333333333334,,0.3508771929824561,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-29,69.2,1017.1,5.3,,0.9583333333333334,0.3148148148148148,0.8421052631578947,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-30,71.2,1018.0,7.8,,0.4583333333333333,0.7777777777777778,0.631578947368421,0.6041666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-31,70.6,1019.3,6.7,,0.20833333333333334,0.3888888888888889,0.8070175438596491,0.4583333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-01,68.9,1016.5,5.3,,0.6666666666666666,,0.75,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-02,69.7,1011.1,8.3,20.0,0.9583333333333334,0.8360655737704918,0.7916666666666666,0.8157894736842105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-03,69.3,1011.8,10.9,22.9,1.0,0.2459016393442623,0.4375,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-04,69.4,1009.8,8.3,19.0,0.0,,0.22916666666666666,0.10526315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-05,68.1,1013.3,12.2,24.1,0.5833333333333334,0.5245901639344263,0.4583333333333333,0.5789473684210527,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-06,66.2,1019.1,5.3,,0.5416666666666666,0.7868852459016393,0.4583333333333333,0.23684210526315788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-07,64.5,1022.0,5.1,,0.6666666666666666,0.3770491803278688,0.2916666666666667,0.34210526315789475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-08,67.8,1020.1,6.7,,0.08333333333333333,0.32786885245901637,0.6666666666666666,0.7105263157894737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-09,70.7,1016.9,13.1,27.0,0.5833333333333334,,0.4375,0.631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-10,72.4,1012.3,11.2,21.0,0.0,0.0,0.4375,0.7894736842105263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-11,69.5,1017.0,7.5,,0.5416666666666666,0.13114754098360656,,0.631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-12,68.2,1016.8,7.2,,0.4166666666666667,0.6065573770491803,0.2708333333333333,0.10526315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-13,67.8,1011.1,3.4,,0.0,0.4918032786885246,0.8958333333333334,0.5789473684210527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-14,68.4,1007.5,9.6,24.1,0.9583333333333334,0.8524590163934426,0.75,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-15,67.2,1016.9,10.2,21.0,0.75,0.6885245901639344,1.0,0.5526315789473685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-16,67.4,1021.2,8.2,,0.9166666666666666,0.7213114754098361,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-17,67.3,1023.8,3.2,,,0.47540983606557374,0.20833333333333334,0.23684210526315788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-18,64.8,1023.8,3.3,,0.3333333333333333,,0.3541666666666667,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-19,65.5,1017.5,8.1,,0.4583333333333333,0.08196721311475409,0.20833333333333334,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-20,71.0,1017.3,7.0,,,0.3770491803278688,0.5416666666666666,0.5526315789473685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-21,70.3,1020.1,6.5,,,0.9016393442622951,0.7916666666666666,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-22,70.5,1016.9,9.8,,0.25,0.7540983606557377,0.7916666666666666,0.7368421052631579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-23,70.6,1013.1,12.1,28.0,,0.639344262295082,,0.7368421052631579,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-24,66.2,1022.3,10.7,24.1,0.625,0.7540983606557377,,0.4473684210526316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-25,64.0,1026.6,6.7,,0.16666666666666666,0.13114754098360656,0.14583333333333334,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-26,68.3,1020.1,11.2,22.0,0.4583333333333333,0.5901639344262295,0.3333333333333333,0.10526315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-27,68.0,1011.8,8.0,,0.375,0.2459016393442623,0.5625,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-28,66.4,1012.0,6.8,,,0.19672131147540983,0.4166666666666667,0.2894736842105263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-29,65.7,1014.4,11.3,21.0,0.375,0.819672131147541,0.6666666666666666,0.8157894736842105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-30,65.0,1014.8,10.8,21.0,0.375,1.0,0.3958333333333333,0.8157894736842105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-31,69.4,1011.9,10.9,,0.16666666666666666,0.4918032786885246,0.0,0.10526315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-01,70.7,1012.4,10.1,,0.36363636363636365,0.6595744680851063,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-09-02,70.8,1010.3,7.7,,,0.574468085106383,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013-09-03,70.1,1008.1,6.8,,0.21212121212121213,0.7872340425531915,0.5740740740740741,0.3148148148148148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013-09-04,68.5,1011.4,8.8,20.0,0.6060606060606061,0.723404255319149,0.6111111111111112,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013-09-05,67.4,1013.8,10.4,22.0,,0.06382978723404255,0.35185185185185186,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013-09-06,60.3,1021.1,5.3,,0.6060606060606061,,0.2222222222222222,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2013-09-07,63.6,1017.9,10.2,22.0,0.7878787878787878,0.14893617021276595,0.8518518518518519,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013-09-08,68.0,1010.5,13.3,26.0,0.8484848484848485,0.1276595744680851,0.0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-09-09,59.8,1021.4,8.2,22.0,0.5757575757575758,1.0,0.7962962962962963,0.9074074074074074,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013-09-10,65.5,1022.0,10.1,22.9,0.3333333333333333,0.9148936170212766,,0.48148148148148145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013-09-11,69.9,1019.3,10.9,19.0,0.6060606060606061,0.3617021276595745,0.7777777777777778,0.7962962962962963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013-09-12,70.2,1013.7,11.4,20.0,0.6666666666666666,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013-09-13,69.1,1004.5,8.9,19.0,0.7575757575757576,0.5319148936170213,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2013-09-14,64.5,1010.4,9.1,19.0,0.3939393939393939,0.1276595744680851,0.4074074074074074,0.35185185185185186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013-09-15,61.2,1019.4,6.6,17.1,0.36363636363636365,0.5319148936170213,0.07407407407407407,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-09-16,62.4,1017.9,7.4,15.0,1.0,0.1702127659574468,0.6481481481481481,0.6296296296296297,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013-09-17,56.1,1024.7,16.3,29.9,0.9393939393939394,,0.7592592592592593,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013-09-18,56.1,1025.2,5.8,,0.6060606060606061,0.425531914893617,0.25925925925925924,0.7592592592592593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013-09-19,62.4,1020.3,9.6,19.0,0.3939393939393939,0.0,0.7962962962962963,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013-09-20,62.6,1018.4,6.2,,,0.3404255319148936,0.8148148148148148,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2013-09-21,63.6,1015.6,7.8,,0.21212121212121213,0.46808510638297873,0.5,0.42592592592592593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013-09-22,66.3,1007.0,9.8,29.9,0.0,0.0851063829787234,0.6296296296296297,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-09-23,57.5,1011.2,10.4,22.0,,0.9574468085106383,0.7962962962962963,0.7962962962962963,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013-09-24,54.5,1013.0,8.4,19.0,0.45454545454545453,0.46808510638297873,0.8333333333333334,0.7592592592592593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013-09-25,55.3,1012.3,4.5,,0.5757575757575758,,0.2962962962962963,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013-09-26,56.8,1015.6,8.0,20.0,0.8484848484848485,0.06382978723404255,0.37037037037037035,0.2962962962962963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013-09-27,58.1,1020.2,11.5,24.1,0.45454545454545453,0.10638297872340426,0.35185185185185186,0.6481481481481481,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2013-09-28,59.2,1024.6,7.4,,0.18181818181818182,0.1702127659574468,0.7962962962962963,0.4074074074074074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013-09-29,54.9,1022.8,7.8,,0.36363636363636365,0.0851063829787234,0.2962962962962963,0.48148148148148145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-09-30,59.5,1016.9,10.4,22.9,0.6363636363636364,0.7659574468085106,0.4444444444444444,0.7592592592592593,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013-10-01,62.1,1012.9,8.0,,0.7666666666666667,0.9411764705882353,0.5555555555555556,0.2653061224489796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-10-02,64.8,1012.1,8.7,19.0,0.2,,0.7037037037037037,0.6938775510204082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-10-03,65.8,1016.4,6.5,,0.5,0.7058823529411765,0.6481481481481481,0.6326530612244898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-10-04,62.8,1017.7,5.2,,,0.6666666666666666,0.9259259259259259,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-05,61.3,1018.0,4.2,,0.3333333333333333,0.13725490196078433,0.3148148148148148,0.1836734693877551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-10-06,59.1,1021.1,7.2,22.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-10-07,65.7,1017.4,11.9,20.0,0.6,0.8823529411764706,0.48148148148148145,0.8163265306122449,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-10-08,61.5,1019.7,12.2,24.1,0.4,0.4117647058823529,0.48148148148148145,0.6938775510204082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-10-09,56.4,1027.9,11.6,26.0,0.06666666666666667,0.6078431372549019,0.2037037037037037,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-10-10,58.4,1024.3,11.6,22.0,,0.37254901960784315,0.5370370370370371,0.5510204081632653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-10-11,60.6,1018.4,13.3,26.0,0.36666666666666664,0.8823529411764706,,0.40816326530612246,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-12,58.6,1021.7,13.2,31.1,0.36666666666666664,0.5686274509803921,0.2777777777777778,0.5510204081632653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-10-13,55.1,1027.8,11.4,22.9,0.03333333333333333,0.29411764705882354,0.05555555555555555,0.3673469387755102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-10-14,51.5,1027.0,4.6,,0.3,,,0.12244897959183673,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-10-15,53.9,1023.8,6.3,,,0.9215686274509803,0.4444444444444444,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-10-16,57.5,1017.7,9.3,,0.23333333333333334,0.5882352941176471,0.7037037037037037,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-10-17,59.4,1011.5,6.1,,1.0,0.5294117647058824,0.3888888888888889,0.3673469387755102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-10-18,62.3,1008.3,11.0,25.1,0.8666666666666667,0.9607843137254902,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-19,57.3,1013.9,6.2,15.9,0.26666666666666666,0.058823529411764705,0.3148148148148148,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-10-20,58.3,1010.3,9.4,21.0,0.1,,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-10-21,54.4,1018.5,7.1,19.0,0.6333333333333333,0.7058823529411765,0.3333333333333333,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-10-22,59.1,1012.5,6.1,,0.16666666666666666,1.0,0.09259259259259259,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-10-23,52.5,1005.8,7.9,,0.26666666666666666,0.23529411764705882,0.6296296296296297,0.673469387755102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-10-24,48.4,1007.5,10.8,27.0,0.16666666666666666,0.8627450980392157,1.0,0.7755102040816326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-10-25,48.0,1015.2,9.2,21.0,0.5333333333333333,,0.5925925925925926,0.9183673469387755,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-26,49.0,1020.1,13.7,34.0,0.3333333333333333,0.6666666666666666,0.5740740740740741,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-10-27,54.3,1012.5,13.8,35.9,0.4,0.0,0.0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-10-28,50.7,1020.4,10.3,27.0,0.6333333333333333,0.6274509803921569,0.6111111111111112,0.9183673469387755,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-10-29,47.5,1027.6,6.8,20.0,0.3,0.6274509803921569,0.5185185185185185,0.6938775510204082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-10-30,46.8,1025.8,5.2,,,0.39215686274509803,0.5925925925925926,0.8163265306122449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-10-31,54.8,1021.4,6.0,,0.26666666666666666,0.6862745098039216,0.5925925925925926,0.8163265306122449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-11-01,62.3,1008.7,18.2,34.0,0.39473684210526316,0.7857142857142857,,0.6575342465753424,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
